conceptdoi,doi,metadata.title,stats.views,#versions,links.html,links.doi,created,updated
10.5281/zenodo.6089967,10.5281/zenodo.6579950,HIPE-2022 Shared Task Named Entity Datasets,9.0,4,https://zenodo.org/record/6579950,https://doi.org/10.5281/zenodo.6579950,2022-05-25T10:09:48.049826+00:00,2022-05-25T13:50:17.761900+00:00
10.5281/zenodo.6511730,10.5281/zenodo.6511731,Benchmark Molecules for Retrosynthesis,9.0,1,https://zenodo.org/record/6511731,https://doi.org/10.5281/zenodo.6511731,2022-05-03T10:33:18.418659+00:00,2022-05-03T13:49:24.200963+00:00
10.5281/zenodo.6515069,10.5281/zenodo.6515070,Integrated data-driven reannotation of the Kluyveromyces marxianus genome reveals an expanded protein coding repertoire,9.0,1,https://zenodo.org/record/6515070,https://doi.org/10.5281/zenodo.6515070,2022-05-03T18:12:30.823776+00:00,2022-05-04T01:49:43.370988+00:00
10.5281/zenodo.6572599,10.5281/zenodo.6572600,Dataset for analysis of paper: Rather Multifaceted than Disruptors: Exploring Gamification User Types of Crowdworkers,9.0,1,https://zenodo.org/record/6572600,https://doi.org/10.5281/zenodo.6572600,2022-05-23T09:18:04.192746+00:00,2022-05-23T13:50:33.378878+00:00
10.5281/zenodo.6519134,10.5281/zenodo.6519135,dataset NWRT (nonword repetition task) Italian-German,9.0,1,https://zenodo.org/record/6519135,https://doi.org/10.5281/zenodo.6519135,2022-05-04T22:55:54.793889+00:00,2022-05-05T06:45:45.097202+00:00
10.5281/zenodo.6527693,10.5281/zenodo.6527694,Data-MC/MD/BOMD-ZIF8,9.0,1,https://zenodo.org/record/6527694,https://doi.org/10.5281/zenodo.6527694,2022-05-07T19:41:23.708113+00:00,2022-05-08T13:49:25.801956+00:00
10.5281/zenodo.6483446,10.5281/zenodo.6483447,Web Data Commons (November 2017) Property and Datatype Usage Dataset,9.0,1,https://zenodo.org/record/6483447,https://doi.org/10.5281/zenodo.6483447,2022-05-10T06:54:13.504609+00:00,2022-05-10T13:49:36.764027+00:00
10.5281/zenodo.6474248,10.5281/zenodo.6567567,On Psychometric Instruments in Software Engineering Research Regarding Personality,9.0,2,https://zenodo.org/record/6567567,https://doi.org/10.5281/zenodo.6567567,2022-05-20T17:55:41.479813+00:00,2022-05-21T01:50:05.649918+00:00
10.5281/zenodo.6563497,10.5281/zenodo.6567209,Riviste OA @ UniBo 2022-05-19,9.0,2,https://zenodo.org/record/6567209,https://doi.org/10.5281/zenodo.6567209,2022-05-20T15:42:11.601700+00:00,2022-05-21T01:50:05.286744+00:00
10.5281/zenodo.5720433,10.5281/zenodo.6513356,Online survey of needs and challenges of innovation ecosystems and intermediaries for taking up activity in the EU space sector,9.0,2,https://zenodo.org/record/6513356,https://doi.org/10.5281/zenodo.6513356,2022-05-10T12:16:08.168873+00:00,2022-05-10T13:49:36.575110+00:00
10.5281/zenodo.6534539,10.5281/zenodo.6534540,Developmental timing of programmed DNA elimination in Paramecium tetraurelia recapitulates germline transposon evolutionary dynamics,9.0,1,https://zenodo.org/record/6534540,https://doi.org/10.5281/zenodo.6534540,2022-05-11T06:59:43.384284+00:00,2022-05-11T13:49:37.493436+00:00
10.5281/zenodo.6533888,10.5281/zenodo.6533889,"Trained Models from ""General Cross-Architecture Distillation of Pretrained Language Models into Matrix Embeddings""",9.0,1,https://zenodo.org/record/6533889,https://doi.org/10.5281/zenodo.6533889,2022-05-11T12:38:27.546477+00:00,2022-05-11T13:49:37.864802+00:00
10.5281/zenodo.6549078,10.5281/zenodo.6549079,Massive Health Education through Technological Mediation: analyzes and impacts on the syphilis epidemic in Brazil,9.0,1,https://zenodo.org/record/6549079,https://doi.org/10.5281/zenodo.6549079,2022-05-14T18:43:18.469941+00:00,2022-05-15T01:49:34.630561+00:00
,10.5061/dryad.t4b8gtj25,Parallel generation of extensive vascular networks with application to an archetypal human kidney model,9.0,1,https://zenodo.org/record/6558325,https://doi.org/10.5061/dryad.t4b8gtj25,2022-05-17T20:17:49.169617+00:00,2022-06-04T17:42:24.660338+00:00
10.5281/zenodo.6559328,10.5281/zenodo.6559329,Study-Data: Longitudinal Study about the relationship between computer mouse usage and emotional states,9.0,1,https://zenodo.org/record/6559329,https://doi.org/10.5281/zenodo.6559329,2022-05-18T09:24:49.668659+00:00,2022-05-25T10:02:57.103833+00:00
10.5281/zenodo.6582452,10.5281/zenodo.6582453,Local Optima Network Analysis of Multi-attribute Vehicle Routing Problem,9.0,1,https://zenodo.org/record/6582453,https://doi.org/10.5281/zenodo.6582453,2022-05-25T21:44:30.811753+00:00,2022-05-26T01:50:40.689068+00:00
10.5281/zenodo.6610581,10.5281/zenodo.6610582,"Experimental Repository for ""Certified CNF Translations for Pseudo-Boolean Solving""",9.0,1,https://zenodo.org/record/6610582,https://doi.org/10.5281/zenodo.6610582,2022-06-06T16:29:04.101529+00:00,2022-06-07T13:50:48.665587+00:00
10.5281/zenodo.6417776,10.5281/zenodo.6417777,"Data accompanying ""Activating Unconventional Wavelength Bands for Coherent Optical Communication by On-chip Continuous Spectral Translation""",9.0,1,https://zenodo.org/record/6417777,https://doi.org/10.5281/zenodo.6417777,2022-04-06T12:20:55.112850+00:00,2022-04-06T13:50:18.974978+00:00
10.5281/zenodo.6467875,10.5281/zenodo.6467876,Feature selection on microbial profiles of CRC samples with chopin2,9.0,1,https://zenodo.org/record/6467876,https://doi.org/10.5281/zenodo.6467876,2022-04-18T16:50:25.034986+00:00,2022-05-05T15:33:37.522388+00:00
10.5281/zenodo.6331628,10.5281/zenodo.6369163,Rank-based Metric Adjustments,9.0,3,https://zenodo.org/record/6369163,https://doi.org/10.5281/zenodo.6369163,2022-03-18T19:04:15.619943+00:00,2022-03-20T01:49:34.921268+00:00
10.5281/zenodo.6614870,10.5281/zenodo.6614871,Oscilloscope measurement signals of the light scattering of individual suspension droplets on a Gaussian beam.,9.0,1,https://zenodo.org/record/6614871,https://doi.org/10.5281/zenodo.6614871,2022-06-05T16:09:57.437288+00:00,2022-06-06T01:50:36.712507+00:00
10.5281/zenodo.4013370,10.5281/zenodo.6457423,Reports about the tools for converting IFC to CityGML and CityGML to IFC  delivered within the GeoBIM benchmark 2019 - Task 4,9.0,3,https://zenodo.org/record/6457423,https://doi.org/10.5281/zenodo.6457423,2022-04-13T07:43:01.529776+00:00,2022-04-13T13:49:14.773646+00:00
10.5281/zenodo.6523399,10.5281/zenodo.6523400,Gollum: A Gold Standard for Large Scale\\Multi Source Knowledge Graph Matching,8.0,1,https://zenodo.org/record/6523400,https://doi.org/10.5281/zenodo.6523400,2022-05-06T07:35:02.392172+00:00,2022-05-06T13:49:15.612630+00:00
10.5281/zenodo.6505276,10.5281/zenodo.6505277,Traffic Acquisition to LAMs Websites,8.0,1,https://zenodo.org/record/6505277,https://doi.org/10.5281/zenodo.6505277,2022-04-29T14:30:21.437355+00:00,2022-04-30T01:49:20.823774+00:00
10.5281/zenodo.6581469,10.5281/zenodo.6598466,"Digital Elevation Models, orthoimages and lava outlines of the 2021 Fagradalsfjall eruption: Results from near real-time photogrammetric monitoring",8.0,2,https://zenodo.org/record/6598466,https://doi.org/10.5281/zenodo.6598466,2022-05-31T11:57:10.750097+00:00,2022-06-01T13:40:09.157228+00:00
10.5281/zenodo.5774919,10.5281/zenodo.5774920,X-ray computed tomography aided engineering approach for non-crimp fabric reinforced composites [Data set],8.0,1,https://zenodo.org/record/5774920,https://doi.org/10.5281/zenodo.5774920,2022-04-27T20:18:53.542046+00:00,2022-04-28T13:49:48.402518+00:00
10.5281/zenodo.6389319,10.5281/zenodo.6389320,VR Locomotion Taxonomies,8.0,1,https://zenodo.org/record/6389320,https://doi.org/10.5281/zenodo.6389320,2022-03-28T08:30:12.540568+00:00,2022-03-28T13:49:45.625111+00:00
10.5281/zenodo.6599304,10.5281/zenodo.6599305,DUNEdn supporting data,8.0,1,https://zenodo.org/record/6599305,https://doi.org/10.5281/zenodo.6599305,2022-05-31T15:11:52.065950+00:00,2022-06-01T01:51:27.334407+00:00
10.5281/zenodo.3862965,10.5281/zenodo.6504673,Learning to embed lifetime social behavior from interaction dynamics - Data,8.0,2,https://zenodo.org/record/6504673,https://doi.org/10.5281/zenodo.6504673,2022-04-29T11:03:14.299172+00:00,2022-04-29T13:49:20.998187+00:00
10.5281/zenodo.6572940,10.5281/zenodo.6572961,Benchmark Repository for Floating-Point Support in KeY,8.0,2,https://zenodo.org/record/6572961,https://doi.org/10.5281/zenodo.6572961,2022-05-23T11:48:17.662707+00:00,2022-05-23T13:50:33.440031+00:00
10.5281/zenodo.4926858,10.5281/zenodo.6542351,CCG Starter Data Kit: Indonesia,8.0,3,https://zenodo.org/record/6542351,https://doi.org/10.5281/zenodo.6542351,2022-05-12T10:36:46.274257+00:00,2022-05-12T13:49:49.101550+00:00
10.5281/zenodo.6397030,10.5281/zenodo.6397031,Data from Pati Cientific 2022-03-10 TD-4,8.0,1,https://zenodo.org/record/6397031,https://doi.org/10.5281/zenodo.6397031,2022-03-30T13:01:14.618374+00:00,2022-03-31T01:50:02.194477+00:00
10.5281/zenodo.5636421,10.5281/zenodo.6542639,TimeMatch Dataset,8.0,2,https://zenodo.org/record/6542639,https://doi.org/10.5281/zenodo.6542639,2022-05-12T12:11:47.983023+00:00,2022-05-12T13:49:50.456929+00:00
10.5281/zenodo.6396622,10.5281/zenodo.6396623,Data from Pati Cientific 2022-03-08 TD-5,8.0,1,https://zenodo.org/record/6396623,https://doi.org/10.5281/zenodo.6396623,2022-03-30T11:09:32.449622+00:00,2022-03-31T01:50:07.674115+00:00
10.5281/zenodo.6616368,10.5281/zenodo.6616369,A Dataset of Thermal Interfaces,8.0,1,https://zenodo.org/record/6616369,https://doi.org/10.5281/zenodo.6616369,2022-06-06T10:23:37.304573+00:00,2022-06-06T13:50:37.665494+00:00
10.5281/zenodo.6392154,10.5281/zenodo.6392155,TReNCo: Topologically associating domain (TAD) aware regulatory network construction (extended data),8.0,1,https://zenodo.org/record/6392155,https://doi.org/10.5281/zenodo.6392155,2022-03-29T15:38:05.732237+00:00,2022-04-14T16:23:36.750826+00:00
10.5281/zenodo.6617193,10.5281/zenodo.6617194,Semi-automatic and manual shallow landslide inventories of two extreme rainfall events.,8.0,1,https://zenodo.org/record/6617194,https://doi.org/10.5281/zenodo.6617194,2022-06-07T08:27:26.370147+00:00,2022-06-07T13:50:49.218752+00:00
10.5281/zenodo.6536241,10.5281/zenodo.6536242,Could an Immersive Virtual Reality training improve navigation skills in children with cerebral palsy? A pilot controlled study,8.0,1,https://zenodo.org/record/6536242,https://doi.org/10.5281/zenodo.6536242,2022-05-12T11:03:04.788885+00:00,2022-05-13T06:45:05.179690+00:00
10.5281/zenodo.6498420,10.5281/zenodo.6498421,Data from Pati Cientific 2022-04-27 TD-3,8.0,1,https://zenodo.org/record/6498421,https://doi.org/10.5281/zenodo.6498421,2022-04-27T15:56:06.257405+00:00,2022-04-28T13:49:47.244501+00:00
10.5281/zenodo.6523461,10.5281/zenodo.6610025,GouDa - Generation of universal Data Sets,8.0,2,https://zenodo.org/record/6610025,https://doi.org/10.5281/zenodo.6610025,2022-06-03T08:34:07.595291+00:00,2022-06-03T13:50:49.447152+00:00
10.5281/zenodo.6397223,10.5281/zenodo.6397224,EO4SIBS products,8.0,1,https://zenodo.org/record/6397224,https://doi.org/10.5281/zenodo.6397224,2022-03-31T14:33:47.789136+00:00,2022-04-01T01:50:13.612190+00:00
10.5281/zenodo.6613497,10.5281/zenodo.6613498,"Cerveteri, e-Archeo Tattile: ""La tomba-casa degli Etruschi""",8.0,1,https://zenodo.org/record/6613498,https://doi.org/10.5281/zenodo.6613498,2022-06-04T15:12:29.971711+00:00,2022-06-06T06:55:36.306825+00:00
10.5281/zenodo.5008279,10.5281/zenodo.6395247,Cleaned LargeRDFBench dumps,8.0,3,https://zenodo.org/record/6395247,https://doi.org/10.5281/zenodo.6395247,2022-04-18T15:51:48.704623+00:00,2022-04-20T01:50:01.076096+00:00
10.5281/zenodo.6388125,10.5281/zenodo.6388126,A Novel Dataset of Misinformation Tweets Regarding the CoronaVac Vaccine in Brazil,8.0,1,https://zenodo.org/record/6388126,https://doi.org/10.5281/zenodo.6388126,2022-05-17T19:02:58.156904+00:00,2022-05-18T13:51:26.583720+00:00
10.5281/zenodo.6586236,10.5281/zenodo.6586237,Input Data for: On the External Validity of Average-Case Analyses of Graph Algorithms,8.0,1,https://zenodo.org/record/6586237,https://doi.org/10.5281/zenodo.6586237,2022-05-27T06:53:32.822484+00:00,2022-05-27T13:50:31.194272+00:00
10.5281/zenodo.6563612,10.5281/zenodo.6563613,Deep Learning for Reaction-Diffusion Glioma Growth Modeling: Towards a Fully Personalized Model? — Supporting Data,8.0,1,https://zenodo.org/record/6563613,https://doi.org/10.5281/zenodo.6563613,2022-05-19T13:05:52.536471+00:00,2022-05-20T09:10:58.901934+00:00
,10.5061/dryad.dz08kps08,Data from: SARS-CoV-2 antibody dynamics in blood donors and COVID-19 epidemiology in eight Brazilian state capitals,8.0,1,https://zenodo.org/record/6423453,https://doi.org/10.5061/dryad.dz08kps08,2022-04-07T22:03:47.810509+00:00,2022-06-05T18:58:40.191958+00:00
,10.1093/genetics/iyac080,Variation in leaf transcriptome responses to elevated ozone corresponds with physiological sensitivity to ozone across maize inbred lines,8.0,1,https://zenodo.org/record/6515984,https://doi.org/10.1093/genetics/iyac080,2022-05-12T16:56:53.966520+00:00,2022-05-13T01:49:36.785732+00:00
10.5281/zenodo.5615049,10.5281/zenodo.6532013,"Code and data sets for ""MS²Rescore: Data-driven rescoring dramatically boosts immunopeptide identification rates""",8.0,3,https://zenodo.org/record/6532013,https://doi.org/10.5281/zenodo.6532013,2022-05-14T21:41:35.048160+00:00,2022-05-15T01:49:34.198685+00:00
10.5281/zenodo.6592318,10.5281/zenodo.6592319,"Data in support of ""An exploration of linkage fine-mapping on sequences from case-control studies""",7.0,1,https://zenodo.org/record/6592319,https://doi.org/10.5281/zenodo.6592319,2022-05-30T15:54:14.287996+00:00,2022-05-31T01:50:33.638562+00:00
10.5281/zenodo.6390555,10.5281/zenodo.6390556,INNOSETA database: industry solutions,7.0,1,https://zenodo.org/record/6390556,https://doi.org/10.5281/zenodo.6390556,2022-03-28T14:10:17.973476+00:00,2022-03-29T01:49:55.789310+00:00
10.5281/zenodo.6390614,10.5281/zenodo.6390615,INNOSETA database 2021: industry solutions,7.0,1,https://zenodo.org/record/6390615,https://doi.org/10.5281/zenodo.6390615,2022-03-28T14:22:44.562702+00:00,2022-03-29T01:49:55.846184+00:00
10.5281/zenodo.6535635,10.5281/zenodo.6535636,Dataset: An Overhead Analysis of MPI Profiling and Tracing Tools,7.0,1,https://zenodo.org/record/6535636,https://doi.org/10.5281/zenodo.6535636,2022-05-10T12:05:47.794280+00:00,2022-05-10T13:49:36.843000+00:00
10.5281/zenodo.6554497,10.5281/zenodo.6554498,"Project files provided as supporting information to the manuscript ""Information-theoretical measures identify accurate low-resolution representations of protein configurational space""",7.0,1,https://zenodo.org/record/6554498,https://doi.org/10.5281/zenodo.6554498,2022-05-17T13:23:34.487469+00:00,2022-05-17T13:50:07.801165+00:00
10.5281/zenodo.6538160,10.5281/zenodo.6538161,Performance results of ARMOSA model parallelized with COMPSs,7.0,1,https://zenodo.org/record/6538161,https://doi.org/10.5281/zenodo.6538161,2022-05-11T08:29:52.115265+00:00,2022-05-11T13:49:37.360821+00:00
10.5281/zenodo.6390491,10.5281/zenodo.6390492,INNOSETA database 2021: projects and articles,7.0,1,https://zenodo.org/record/6390492,https://doi.org/10.5281/zenodo.6390492,2022-03-28T14:00:17.763324+00:00,2022-03-29T01:49:55.255069+00:00
10.5281/zenodo.6555240,10.5281/zenodo.6555241,Code Smells Dataset (oracles),7.0,1,https://zenodo.org/record/6555241,https://doi.org/10.5281/zenodo.6555241,2022-05-17T08:43:07.559504+00:00,2022-05-17T13:50:07.681803+00:00
10.5281/zenodo.6607442,10.5281/zenodo.6607443,"Tabular datasets for ""In situ structural analysis reveals membrane shape transitions during autophagosome formation""",7.0,1,https://zenodo.org/record/6607443,https://doi.org/10.5281/zenodo.6607443,2022-06-02T16:14:10.758681+00:00,2022-06-03T01:50:44.591336+00:00
10.5281/zenodo.4650986,10.5281/zenodo.6542291,CCG Starter Data Kit: Botswana,7.0,4,https://zenodo.org/record/6542291,https://doi.org/10.5281/zenodo.6542291,2022-05-12T10:27:10.947249+00:00,2022-05-12T13:49:50.399966+00:00
10.5281/zenodo.6562249,10.5281/zenodo.6620957,"Data for ""Highly-Automated, High-Throughput Replication of Yeast-based Logic Circuit Design Assessments""",7.0,2,https://zenodo.org/record/6620957,https://doi.org/10.5281/zenodo.6620957,2022-06-07T19:37:01.287785+00:00,2022-06-08T21:44:00.500838+00:00
10.5281/zenodo.6576313,10.5281/zenodo.6576314,Thermal fluctuations facilitate energy transfer in photosystem I: Insights from MD/QM/MM calculations,7.0,1,https://zenodo.org/record/6576314,https://doi.org/10.5281/zenodo.6576314,2022-06-02T14:13:38.863708+00:00,2022-06-03T01:50:43.761898+00:00
10.5281/zenodo.5139480,10.5281/zenodo.6542363,CCG Starter Data Kit: Malaysia,7.0,2,https://zenodo.org/record/6542363,https://doi.org/10.5281/zenodo.6542363,2022-05-12T10:40:50.759005+00:00,2022-05-12T13:49:50.056443+00:00
10.5281/zenodo.3246947,10.5281/zenodo.6371591,A Longitudinal Analysis of Bug Handling Across Eclipse Releases,7.0,3,https://zenodo.org/record/6371591,https://doi.org/10.5281/zenodo.6371591,2022-03-20T20:10:38.297484+00:00,2022-03-21T01:49:18.646420+00:00
10.5281/zenodo.6539130,10.5281/zenodo.6539131,GraSCCo,7.0,1,https://zenodo.org/record/6539131,https://doi.org/10.5281/zenodo.6539131,2022-05-19T18:47:14.266719+00:00,2022-05-20T01:49:38.347702+00:00
10.5281/zenodo.6591443,10.5281/zenodo.6591444,Hierarhical method and Dynamic Programming methods for AI-SPRINT GPU Scheduler,7.0,1,https://zenodo.org/record/6591444,https://doi.org/10.5281/zenodo.6591444,2022-05-29T18:55:14.088295+00:00,2022-05-30T13:50:42.952773+00:00
10.5281/zenodo.6610818,10.5281/zenodo.6610819,Weighted Model Counting with Twin-Width: Experimental Results,7.0,1,https://zenodo.org/record/6610819,https://doi.org/10.5281/zenodo.6610819,2022-06-03T12:51:30.087178+00:00,2022-06-03T13:50:50.203043+00:00
10.5281/zenodo.6616113,10.5281/zenodo.6616114,UML vs OntoUML analysis results,7.0,1,https://zenodo.org/record/6616114,https://doi.org/10.5281/zenodo.6616114,2022-06-06T08:01:20.030091+00:00,2022-06-06T13:50:37.611035+00:00
10.5281/zenodo.6394808,10.5281/zenodo.6394809,"Voluminous data acquired at Vineyards (""Aveleda"")",7.0,1,https://zenodo.org/record/6394809,https://doi.org/10.5281/zenodo.6394809,2022-03-30T09:15:52.926937+00:00,2022-03-31T01:50:08.796391+00:00
10.5281/zenodo.6613713,10.5281/zenodo.6613714,LNDb Dataset,7.0,1,https://zenodo.org/record/6613714,https://doi.org/10.5281/zenodo.6613714,2022-06-04T17:21:26.435330+00:00,2022-06-08T14:40:51.825891+00:00
10.5281/zenodo.6472344,10.5281/zenodo.6472345,Data from Pati Cientific 2022-04-19 TD-4,7.0,1,https://zenodo.org/record/6472345,https://doi.org/10.5281/zenodo.6472345,2022-04-20T09:33:03.339150+00:00,2022-04-20T13:49:24.361466+00:00
10.5281/zenodo.6474973,10.5281/zenodo.6474974,"Environmental context observed during the Tara Pacific Expedition 2016-2018, simplified version at site level",7.0,1,https://zenodo.org/record/6474974,https://doi.org/10.5281/zenodo.6474974,2022-04-21T09:35:38.766477+00:00,2022-04-21T13:49:15.081894+00:00
10.5281/zenodo.6522179,10.5281/zenodo.6522948,The Semantic Turkey metadata registry ontology,7.0,2,https://zenodo.org/record/6522948,https://doi.org/10.5281/zenodo.6522948,2022-05-06T00:17:33.553263+00:00,2022-05-06T01:49:55.061444+00:00
10.5281/zenodo.6481115,10.5281/zenodo.6481116,AWI-CPS analysis and forecast output,7.0,1,https://zenodo.org/record/6481116,https://doi.org/10.5281/zenodo.6481116,2022-04-25T03:30:58.564008+00:00,2022-04-25T13:49:22.613293+00:00
10.5281/zenodo.6498427,10.5281/zenodo.6498428,Data from Pati Cientific 2022-04-27 TD-5,7.0,1,https://zenodo.org/record/6498428,https://doi.org/10.5281/zenodo.6498428,2022-04-27T16:05:42.361404+00:00,2022-04-28T13:49:47.668430+00:00
10.5281/zenodo.6458502,10.5281/zenodo.6575865,BiodivNERE: Gold Standard Corpora for Named Entity Recognition and Relation Extraction in Biodiversity Domain,7.0,2,https://zenodo.org/record/6575865,https://doi.org/10.5281/zenodo.6575865,2022-05-24T08:35:19.731048+00:00,2022-05-24T13:50:49.057542+00:00
10.5281/zenodo.6619369,10.5281/zenodo.6619370,Ensemble averaged signals from the light scattering signals of individual suspension droplets.,6.0,1,https://zenodo.org/record/6619370,https://doi.org/10.5281/zenodo.6619370,2022-06-07T10:13:26.257705+00:00,2022-06-07T13:50:49.047576+00:00
10.5281/zenodo.6573923,10.5281/zenodo.6573924,Performance Exploration Dataset,6.0,1,https://zenodo.org/record/6573924,https://doi.org/10.5281/zenodo.6573924,2022-05-23T15:22:55.335553+00:00,2022-05-24T01:50:34.524970+00:00
10.5281/zenodo.6563766,10.5281/zenodo.6583690,Requirements Quality Factor Ontology,6.0,3,https://zenodo.org/record/6583690,https://doi.org/10.5281/zenodo.6583690,2022-05-26T11:20:02.023809+00:00,2022-06-01T06:40:20.747111+00:00
10.5281/zenodo.6478680,10.5281/zenodo.6478681,Data for WarpX milestone ECP-ADSE06.FY21.2: Assessment of dynamic load-balancing strategies on available exascale systems.,6.0,1,https://zenodo.org/record/6478681,https://doi.org/10.5281/zenodo.6478681,2022-04-22T21:36:32.962329+00:00,2022-04-23T03:10:13.037421+00:00
10.5281/zenodo.6465087,10.5281/zenodo.6465088,Data used for 'Parent-offspring inference in inbred populations',6.0,1,https://zenodo.org/record/6465088,https://doi.org/10.5281/zenodo.6465088,2022-04-17T12:38:12.381819+00:00,2022-04-17T13:49:16.681830+00:00
10.5281/zenodo.5139498,10.5281/zenodo.6542404,CCG Starter Data Kit: Thailand,6.0,2,https://zenodo.org/record/6542404,https://doi.org/10.5281/zenodo.6542404,2022-05-12T10:50:25.238321+00:00,2022-05-12T13:49:50.102361+00:00
,10.5061/dryad.z8w9ghxdq,Data from: Determining ground-state phase diagrams on quantum computers via a generalized application of adiabatic state preparation,6.0,1,https://zenodo.org/record/6503126,https://doi.org/10.5061/dryad.z8w9ghxdq,2022-04-29T02:19:37.971505+00:00,2022-06-05T12:46:18.806169+00:00
10.5281/zenodo.5139484,10.5281/zenodo.6542371,CCG Starter Data Kit: Myanmar,6.0,2,https://zenodo.org/record/6542371,https://doi.org/10.5281/zenodo.6542371,2022-05-12T10:42:49.027750+00:00,2022-05-12T13:49:50.458197+00:00
10.5281/zenodo.6579836,10.5281/zenodo.6579837,"Ramanujan graphs with degree 3, 4, 5, 6, or 7",6.0,1,https://zenodo.org/record/6579837,https://doi.org/10.5281/zenodo.6579837,2022-06-01T07:54:23.021573+00:00,2022-06-02T01:51:21.788672+00:00
10.5281/zenodo.5139520,10.5281/zenodo.6542398,CCG Starter Data Kit: Taiwan,6.0,2,https://zenodo.org/record/6542398,https://doi.org/10.5281/zenodo.6542398,2022-05-12T10:48:40.878405+00:00,2022-05-12T13:49:50.140240+00:00
10.5281/zenodo.3964444,10.5281/zenodo.6470370,Reports about the software behaviour delivered within the GeoBIM benchmark 2019 - Task 1,6.0,2,https://zenodo.org/record/6470370,https://doi.org/10.5281/zenodo.6470370,2022-04-19T13:20:15.281790+00:00,2022-04-20T01:50:03.821276+00:00
10.5281/zenodo.6471190,10.5281/zenodo.6471191,AQMLS PANTANAL,6.0,1,https://zenodo.org/record/6471191,https://doi.org/10.5281/zenodo.6471191,2022-04-19T18:53:27.240952+00:00,2022-04-20T01:50:06.444656+00:00
10.5281/zenodo.5199541,10.5281/zenodo.6571168,A temporally consistent 8-day 0.05° gap-free snow cover extent dataset over the Northern Hemisphere for the period 1981–2019,6.0,4,https://zenodo.org/record/6571168,https://doi.org/10.5281/zenodo.6571168,2022-05-23T05:32:30.719139+00:00,2022-05-23T13:50:33.466268+00:00
10.5281/zenodo.6477132,10.5281/zenodo.6477133,Current Siberian heating is unprecedented during the past seven millennia,6.0,1,https://zenodo.org/record/6477133,https://doi.org/10.5281/zenodo.6477133,2022-05-23T09:01:04.257673+00:00,2022-05-24T00:02:00.110517+00:00
,10.5061/dryad.hmgqnk9hj,Systematic prediction of EMS-induced mutations in a sorghum mutant population,6.0,1,https://zenodo.org/record/6571164,https://doi.org/10.5061/dryad.hmgqnk9hj,2022-05-23T04:26:39.188016+00:00,2022-06-05T00:59:59.931069+00:00
10.5281/zenodo.5000317,10.5281/zenodo.6592024,Dataset: What are the characteristics of highly-used packages? A case study on the npm ecosystem,6.0,3,https://zenodo.org/record/6592024,https://doi.org/10.5281/zenodo.6592024,2022-05-30T03:08:20.136249+00:00,2022-05-30T13:50:43.145403+00:00
10.5281/zenodo.6519121,10.5281/zenodo.6529483,"Data corresponding to ""The Impact of Multi-sensor Land Data Assimilation on River Discharge Estimation""",6.0,2,https://zenodo.org/record/6529483,https://doi.org/10.5281/zenodo.6529483,2022-05-08T22:21:31.503672+00:00,2022-05-09T01:49:27.463752+00:00
10.5281/zenodo.6538625,10.5281/zenodo.6586772,SIGTYP 2022 Shared Task: Prediction of Cognate Reflexes,6.0,3,https://zenodo.org/record/6586772,https://doi.org/10.5281/zenodo.6586772,2022-05-27T09:51:02.410066+00:00,2022-05-27T13:50:32.201933+00:00
10.5281/zenodo.6390704,10.5281/zenodo.6390705,INNOSETA database: training,6.0,1,https://zenodo.org/record/6390705,https://doi.org/10.5281/zenodo.6390705,2022-03-28T14:36:47.999842+00:00,2022-03-29T01:49:54.316506+00:00
10.5281/zenodo.5055631,10.5281/zenodo.6624330,Sentinel2GlobalLULC: A dataset of Sentinel-2 georeferenced RGB imagery acquired between June 2015 and October 2020 annotated for global land use/land cover mapping with deep learning (License CC BY 4.0),5.0,2,https://zenodo.org/record/6624330,https://doi.org/10.5281/zenodo.6624330,2022-06-08T17:12:35.166424+00:00,2022-06-08T17:12:36.397270+00:00
10.5281/zenodo.6468351,10.5281/zenodo.6474576,Accompanying data for the report data.europa.eu and Citizen-generated Data: Opportunities and challenges associated to the inclusion of citizen-generated data in data.europa.eu,5.0,2,https://zenodo.org/record/6474576,https://doi.org/10.5281/zenodo.6474576,2022-04-21T06:42:00.312112+00:00,2022-04-21T13:49:14.821815+00:00
10.5281/zenodo.6563394,10.5281/zenodo.6563395,COST-ARKWORK Societal Challenges Survey Dataset,5.0,1,https://zenodo.org/record/6563395,https://doi.org/10.5281/zenodo.6563395,2022-05-19T11:13:37.904654+00:00,2022-05-20T01:49:38.006046+00:00
10.5281/zenodo.6551839,10.5281/zenodo.6551840,Stellar chromospheric activity spectral database of solar-type stars based on the LAMOST Low-Resolution Spectroscopic Survey,5.0,1,https://zenodo.org/record/6551840,https://doi.org/10.5281/zenodo.6551840,2022-05-16T02:55:11.119514+00:00,2022-05-16T13:49:45.685092+00:00
10.5281/zenodo.5573260,10.5281/zenodo.6621574,Toward a base-resolution panorama of the in vivo impact of cytosine methylation on transcription factor binding,5.0,2,https://zenodo.org/record/6621574,https://doi.org/10.5281/zenodo.6621574,2022-06-08T13:05:20.854287+00:00,2022-06-08T13:50:46.256674+00:00
